<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IBE.MC,D,20081119,000000,5.73,5.80,5.55,5.55,30174500,0
IBE.MC,D,20081120,000000,5.36,5.43,5.10,5.23,51998400,0
IBE.MC,D,20081121,000000,5.30,5.41,5.06,5.12,35561300,0
IBE.MC,D,20081124,000000,5.29,5.85,5.22,5.85,52408500,0
IBE.MC,D,20081125,000000,5.70,6.04,5.69,5.84,44703500,0
IBE.MC,D,20081126,000000,5.82,5.88,5.57,5.78,22171300,0
IBE.MC,D,20081127,000000,5.90,5.92,5.71,5.78,19307400,0
IBE.MC,D,20081128,000000,5.81,5.87,5.72,5.82,20924100,0
IBE.MC,D,20081201,000000,5.82,5.84,5.30,5.37,37285200,0
IBE.MC,D,20081202,000000,5.31,5.70,5.21,5.66,46692200,0
IBE.MC,D,20081203,000000,5.66,5.79,5.47,5.77,31074300,0
IBE.MC,D,20081204,000000,5.72,5.88,5.55,5.69,34625700,0
IBE.MC,D,20081205,000000,5.59,5.61,5.22,5.30,42874800,0
IBE.MC,D,20081208,000000,5.55,5.82,5.55,5.82,32664400,0
IBE.MC,D,20081209,000000,5.68,5.88,5.62,5.65,33492600,0
IBE.MC,D,20081210,000000,5.71,5.87,5.65,5.83,24505800,0
IBE.MC,D,20081211,000000,5.78,5.89,5.72,5.84,19304400,0
IBE.MC,D,20081212,000000,5.61,5.72,5.48,5.69,24902300,0
IBE.MC,D,20081215,000000,5.80,5.87,5.66,5.75,19810600,0
IBE.MC,D,20081216,000000,5.70,5.90,5.70,5.90,24431000,0
IBE.MC,D,20081217,000000,5.96,5.96,5.82,5.94,32269400,0
IBE.MC,D,20081218,000000,5.95,6.22,5.94,6.10,51350200,0
IBE.MC,D,20081219,000000,6.01,6.25,6.01,6.22,45561700,0
IBE.MC,D,20081222,000000,6.28,6.28,6.12,6.15,28542900,0
IBE.MC,D,20081223,000000,6.15,6.24,6.14,6.17,12727300,0
IBE.MC,D,20081229,000000,6.25,6.30,6.18,6.25,13421800,0
IBE.MC,D,20081230,000000,6.30,6.57,6.29,6.54,21807800,0
IBE.MC,D,20090102,000000,6.31,6.59,6.31,6.59,21974900,0
IBE.MC,D,20090105,000000,6.62,6.76,6.58,6.76,21814200,0
IBE.MC,D,20090106,000000,6.78,6.82,6.67,6.72,15218200,0
IBE.MC,D,20090107,000000,6.72,6.74,6.38,6.52,21128000,0
IBE.MC,D,20090108,000000,6.44,6.57,6.34,6.46,26105000,0
IBE.MC,D,20090109,000000,6.53,6.53,6.20,6.26,24902600,0
IBE.MC,D,20090112,000000,6.26,6.29,6.14,6.17,18361400,0
IBE.MC,D,20090113,000000,6.10,6.21,6.02,6.21,25707900,0
IBE.MC,D,20090114,000000,6.25,6.29,5.86,5.94,30018000,0
IBE.MC,D,20090115,000000,5.95,6.05,5.82,5.92,21090000,0
IBE.MC,D,20090116,000000,6.05,6.15,5.92,5.93,20678500,0
IBE.MC,D,20090119,000000,6.02,6.15,5.88,5.97,22219500,0
IBE.MC,D,20090120,000000,5.98,6.21,5.93,6.09,29599800,0
IBE.MC,D,20090121,000000,6.07,6.14,5.91,6.00,24551600,0
IBE.MC,D,20090122,000000,6.03,6.19,5.96,6.01,21032500,0
IBE.MC,D,20090123,000000,5.99,6.14,5.91,6.10,20921400,0
IBE.MC,D,20090126,000000,6.09,6.19,6.03,6.15,23900300,0
IBE.MC,D,20090127,000000,6.19,6.19,6.05,6.15,17155500,0
IBE.MC,D,20090128,000000,6.25,6.29,6.16,6.24,26569300,0
IBE.MC,D,20090129,000000,6.23,6.23,6.02,6.05,19378600,0
IBE.MC,D,20090130,000000,6.11,6.13,5.97,6.08,21179000,0
IBE.MC,D,20090202,000000,6.02,6.07,5.86,5.95,19376700,0
IBE.MC,D,20090203,000000,6.05,6.09,5.92,6.07,21624500,0
IBE.MC,D,20090204,000000,6.08,6.08,5.82,6.00,32586500,0
IBE.MC,D,20090205,000000,5.90,5.96,5.67,5.82,44877200,0
IBE.MC,D,20090206,000000,5.86,5.87,5.68,5.85,31912800,0
IBE.MC,D,20090209,000000,5.86,5.89,5.75,5.81,29317000,0
IBE.MC,D,20090210,000000,5.75,5.88,5.68,5.68,23603200,0
IBE.MC,D,20090211,000000,5.66,5.68,5.52,5.57,23485400,0
IBE.MC,D,20090212,000000,5.53,5.56,5.43,5.51,33039900,0
IBE.MC,D,20090213,000000,5.56,5.63,5.49,5.51,21360800,0
IBE.MC,D,20090216,000000,5.49,5.52,5.35,5.40,17029300,0
IBE.MC,D,20090217,000000,5.35,5.67,5.34,5.54,43195200,0
IBE.MC,D,20090218,000000,5.58,5.58,5.30,5.42,32149100,0
IBE.MC,D,20090219,000000,5.44,5.75,5.43,5.65,36652100,0
IBE.MC,D,20090220,000000,5.55,5.68,5.46,5.46,31222600,0
IBE.MC,D,20090223,000000,5.54,5.55,5.37,5.38,22536300,0
IBE.MC,D,20090224,000000,5.33,5.36,5.21,5.27,35444700,0
IBE.MC,D,20090225,000000,5.37,5.46,5.18,5.30,32831500,0
IBE.MC,D,20090226,000000,5.29,5.44,5.25,5.38,31983800,0
IBE.MC,D,20090227,000000,5.35,5.35,5.13,5.20,32427600,0
IBE.MC,D,20090302,000000,5.09,5.10,4.80,4.80,44820500,0
IBE.MC,D,20090303,000000,4.86,5.01,4.74,4.77,42443000,0
IBE.MC,D,20090304,000000,4.89,4.97,4.77,4.97,40911300,0
IBE.MC,D,20090305,000000,4.91,4.97,4.71,4.71,32721300,0
IBE.MC,D,20090306,000000,4.72,4.83,4.58,4.59,40583800,0
IBE.MC,D,20090309,000000,4.60,4.62,4.36,4.46,38533900,0
IBE.MC,D,20090310,000000,4.43,4.78,4.36,4.78,46785500,0
IBE.MC,D,20090311,000000,4.70,4.84,4.62,4.68,44188700,0
IBE.MC,D,20090312,000000,4.61,4.90,4.56,4.90,36699600,0
IBE.MC,D,20090313,000000,5.06,5.08,4.91,5.02,42852700,0
IBE.MC,D,20090316,000000,5.10,5.34,5.09,5.32,40938000,0
IBE.MC,D,20090317,000000,5.25,5.40,5.21,5.37,36671100,0
IBE.MC,D,20090318,000000,5.42,5.47,5.24,5.35,23492900,0
IBE.MC,D,20090319,000000,5.40,5.50,5.34,5.40,30893100,0
IBE.MC,D,20090320,000000,5.30,5.49,5.25,5.45,34841800,0
IBE.MC,D,20090323,000000,5.51,5.70,5.51,5.65,37332100,0
IBE.MC,D,20090324,000000,5.76,5.77,5.55,5.63,28243600,0
IBE.MC,D,20090325,000000,5.62,5.81,5.59,5.76,28074900,0
IBE.MC,D,20090326,000000,5.77,5.77,5.56,5.63,32835100,0
IBE.MC,D,20090327,000000,5.59,5.63,5.37,5.43,35159900,0
IBE.MC,D,20090330,000000,5.35,5.36,5.14,5.15,30601400,0
IBE.MC,D,20090331,000000,5.20,5.28,5.18,5.28,32582300,0
IBE.MC,D,20090401,000000,5.23,5.39,5.13,5.35,33232800,0
IBE.MC,D,20090402,000000,5.45,5.55,5.37,5.49,42399200,0
IBE.MC,D,20090403,000000,5.45,5.58,5.38,5.50,37156100,0
IBE.MC,D,20090406,000000,5.59,5.65,5.41,5.50,28740600,0
IBE.MC,D,20090407,000000,5.55,5.67,5.50,5.58,32038500,0
IBE.MC,D,20090408,000000,5.51,5.63,5.47,5.62,16838500,0
IBE.MC,D,20090409,000000,5.66,5.74,5.60,5.70,21077600,0
IBE.MC,D,20090414,000000,5.71,5.84,5.64,5.78,30968000,0
IBE.MC,D,20090415,000000,5.78,5.79,5.62,5.63,36185800,0
IBE.MC,D,20090416,000000,5.70,5.81,5.61,5.73,26909400,0
IBE.MC,D,20090417,000000,5.78,5.85,5.71,5.85,38527700,0
IBE.MC,D,20090420,000000,5.83,5.83,5.65,5.68,29456200,0
IBE.MC,D,20090421,000000,5.69,5.76,5.53,5.70,39819200,0
IBE.MC,D,20090422,000000,5.69,5.87,5.63,5.83,33202100,0
IBE.MC,D,20090423,000000,5.80,5.86,5.71,5.80,32796300,0
IBE.MC,D,20090424,000000,5.79,5.90,5.76,5.87,27928400,0
IBE.MC,D,20090427,000000,5.78,5.82,5.71,5.80,30104500,0
IBE.MC,D,20090428,000000,5.71,5.72,5.57,5.70,32714300,0
IBE.MC,D,20090429,000000,5.79,5.92,5.76,5.88,32581000,0
IBE.MC,D,20090430,000000,5.95,6.06,5.92,6.00,32739700,0
IBE.MC,D,20090504,000000,6.09,6.09,5.95,6.06,26846400,0
IBE.MC,D,20090505,000000,6.02,6.12,6.00,6.02,27837700,0
IBE.MC,D,20090506,000000,6.02,6.12,5.97,6.09,26178800,0
IBE.MC,D,20090507,000000,6.11,6.21,6.05,6.10,27438800,0
IBE.MC,D,20090508,000000,6.10,6.17,6.02,6.17,29948400,0
IBE.MC,D,20090511,000000,6.17,6.17,6.01,6.07,22396900,0
IBE.MC,D,20090512,000000,6.05,6.17,6.03,6.07,40723800,0
IBE.MC,D,20090513,000000,6.13,6.13,5.91,5.95,36403100,0
IBE.MC,D,20090514,000000,5.94,5.97,5.81,5.91,28703400,0
IBE.MC,D,20090515,000000,5.97,6.01,5.88,5.91,35701100,0
IBE.MC,D,20090518,000000,5.87,5.93,5.75,5.93,35197700,0
IBE.MC,D,20090519,000000,5.96,6.07,5.95,6.02,28168000,0
IBE.MC,D,20090520,000000,6.07,6.17,6.05,6.12,33526100,0
IBE.MC,D,20090521,000000,6.07,6.07,5.98,6.00,24617200,0
IBE.MC,D,20090522,000000,6.06,6.14,5.98,6.04,17669300,0
IBE.MC,D,20090525,000000,6.08,6.11,5.92,6.07,15677700,0
IBE.MC,D,20090526,000000,6.07,6.13,5.96,6.10,30500600,0
IBE.MC,D,20090527,000000,6.10,6.16,6.04,6.12,31517700,0
IBE.MC,D,20090528,000000,6.05,6.13,6.02,6.06,26673000,0
IBE.MC,D,20090529,000000,6.10,6.12,5.99,6.03,30684500,0
IBE.MC,D,20090601,000000,6.07,6.18,6.06,6.12,25829000,0
IBE.MC,D,20090602,000000,6.11,6.27,6.09,6.19,37618100,0
IBE.MC,D,20090603,000000,6.28,6.28,6.03,6.08,35492600,0
IBE.MC,D,20090604,000000,6.09,6.11,5.97,6.06,26114900,0
IBE.MC,D,20090605,000000,6.04,6.10,5.95,6.01,37447800,0
IBE.MC,D,20090608,000000,5.98,6.00,5.90,5.95,24390600,0
IBE.MC,D,20090609,000000,6.00,6.03,5.97,6.01,20351200,0
IBE.MC,D,20090610,000000,6.08,6.11,6.02,6.03,25245600,0
IBE.MC,D,20090611,000000,6.04,6.09,6.02,6.03,16161200,0
IBE.MC,D,20090612,000000,6.04,6.09,6.01,6.05,16645800,0
IBE.MC,D,20090615,000000,6.05,6.05,5.95,5.97,25357600,0
IBE.MC,D,20090616,000000,5.97,6.02,5.89,5.91,32791100,0
IBE.MC,D,20090617,000000,5.65,5.65,5.47,5.55,133447800,0
IBE.MC,D,20090618,000000,5.59,5.62,5.53,5.60,47523400,0
IBE.MC,D,20090619,000000,5.61,5.66,5.52,5.63,65518000,0
IBE.MC,D,20090622,000000,5.66,5.66,5.53,5.54,50178400,0
IBE.MC,D,20090623,000000,5.53,5.66,5.53,5.64,47770100,0
IBE.MC,D,20090624,000000,5.72,5.78,5.64,5.76,41232000,0
IBE.MC,D,20090625,000000,5.75,5.80,5.63,5.72,37653900,0
IBE.MC,D,20090626,000000,5.78,5.78,5.70,5.72,25452100,0
IBE.MC,D,20090629,000000,5.76,5.83,5.72,5.82,41768900,0
IBE.MC,D,20090630,000000,5.84,5.84,5.74,5.78,49714900,0
IBE.MC,D,20090701,000000,5.65,5.71,5.61,5.65,32195500,0
IBE.MC,D,20090702,000000,5.64,5.64,5.45,5.49,35188700,0
IBE.MC,D,20090703,000000,5.50,5.55,5.42,5.52,19923900,0
IBE.MC,D,20090706,000000,5.47,5.48,5.36,5.46,24753600,0
IBE.MC,D,20090707,000000,5.47,5.51,5.35,5.37,31134900,0
IBE.MC,D,20090708,000000,5.32,5.36,5.23,5.25,24802800,0
IBE.MC,D,20090709,000000,5.30,5.39,5.26,5.31,25399200,0
IBE.MC,D,20090710,000000,5.35,5.46,5.30,5.38,39018400,0
IBE.MC,D,20090713,000000,5.38,5.54,5.32,5.51,29807200,0
IBE.MC,D,20090714,000000,5.53,5.56,5.47,5.53,22037500,0
IBE.MC,D,20090715,000000,5.51,5.62,5.50,5.62,35578000,0
IBE.MC,D,20090716,000000,5.62,5.70,5.59,5.63,34863100,0
IBE.MC,D,20090717,000000,5.64,5.70,5.61,5.63,30562200,0
IBE.MC,D,20090720,000000,5.70,5.70,5.62,5.69,41762600,0
IBE.MC,D,20090721,000000,5.69,5.72,5.66,5.68,32290200,0
IBE.MC,D,20090722,000000,5.74,5.74,5.59,5.66,27072600,0
IBE.MC,D,20090723,000000,5.69,5.76,5.63,5.72,36456000,0
IBE.MC,D,20090724,000000,5.74,5.81,5.72,5.78,27045900,0
IBE.MC,D,20090727,000000,5.84,5.93,5.82,5.87,34879500,0
IBE.MC,D,20090728,000000,5.87,5.92,5.86,5.88,29020900,0
IBE.MC,D,20090729,000000,5.86,5.93,5.83,5.89,26260100,0
IBE.MC,D,20090730,000000,5.95,6.05,5.91,6.03,38560800,0
IBE.MC,D,20090731,000000,6.04,6.12,5.97,6.02,32514100,0
IBE.MC,D,20090803,000000,6.00,6.10,6.00,6.07,18113500,0
IBE.MC,D,20090804,000000,6.04,6.09,6.02,6.09,18892700,0
IBE.MC,D,20090805,000000,6.04,6.07,5.93,5.96,27342200,0
IBE.MC,D,20090806,000000,5.93,6.00,5.89,6.00,32145200,0
IBE.MC,D,20090807,000000,5.97,6.06,5.91,6.03,23020400,0
IBE.MC,D,20090810,000000,6.05,6.05,5.97,6.01,12792800,0
IBE.MC,D,20090811,000000,6.04,6.08,5.95,5.96,16282300,0
IBE.MC,D,20090812,000000,5.92,6.07,5.92,6.05,15487000,0
IBE.MC,D,20090813,000000,6.03,6.16,6.03,6.10,20952100,0
IBE.MC,D,20090814,000000,6.11,6.14,6.01,6.05,13614800,0
IBE.MC,D,20090817,000000,6.05,6.05,5.89,5.93,27398200,0
IBE.MC,D,20090818,000000,5.93,5.96,5.87,5.94,14164600,0
IBE.MC,D,20090819,000000,5.91,6.02,5.84,5.96,15131200,0
IBE.MC,D,20090820,000000,6.02,6.09,6.01,6.05,17330000,0
IBE.MC,D,20090821,000000,6.05,6.24,6.03,6.19,26936000,0
IBE.MC,D,20090824,000000,6.25,6.28,6.20,6.24,22846100,0
IBE.MC,D,20090825,000000,6.20,6.30,6.16,6.28,25558600,0
IBE.MC,D,20090826,000000,6.30,6.32,6.24,6.26,19254600,0
IBE.MC,D,20090827,000000,6.26,6.40,6.26,6.35,36977900,0
IBE.MC,D,20090828,000000,6.40,6.51,6.39,6.43,41253300,0
IBE.MC,D,20090831,000000,6.41,6.47,6.37,6.46,27033900,0
IBE.MC,D,20090901,000000,6.49,6.49,6.37,6.37,37719300,0
IBE.MC,D,20090902,000000,6.36,6.38,6.24,6.34,32738300,0
IBE.MC,D,20090903,000000,6.37,6.38,6.28,6.32,23490000,0
IBE.MC,D,20090904,000000,6.39,6.43,6.35,6.40,25297900,0
IBE.MC,D,20090907,000000,6.43,6.49,6.41,6.49,24689800,0
IBE.MC,D,20090908,000000,6.51,6.52,6.39,6.44,25690700,0
IBE.MC,D,20090909,000000,6.41,6.49,6.39,6.47,23152900,0
IBE.MC,D,20090910,000000,6.49,6.51,6.38,6.43,22437700,0
IBE.MC,D,20090911,000000,6.45,6.51,6.43,6.47,20968700,0
IBE.MC,D,20090914,000000,6.43,6.57,6.39,6.55,34670400,0
IBE.MC,D,20090915,000000,6.56,6.61,6.53,6.58,22000300,0
IBE.MC,D,20090916,000000,6.64,6.66,6.60,6.62,26518700,0
IBE.MC,D,20090917,000000,6.68,6.82,6.63,6.77,45965400,0
IBE.MC,D,20090918,000000,6.79,6.89,6.78,6.89,67623400,0
IBE.MC,D,20090921,000000,6.86,6.88,6.70,6.80,40587700,0
IBE.MC,D,20090922,000000,6.82,6.91,6.74,6.76,41652100,0
IBE.MC,D,20090923,000000,6.78,6.80,6.68,6.72,28879900,0
IBE.MC,D,20090924,000000,6.72,6.75,6.61,6.63,29911800,0
IBE.MC,D,20090925,000000,6.61,6.65,6.54,6.61,24129800,0
IBE.MC,D,20090928,000000,6.60,6.70,6.52,6.70,35736500,0
IBE.MC,D,20090929,000000,6.74,6.76,6.68,6.71,26014400,0
IBE.MC,D,20090930,000000,6.73,6.79,6.62,6.70,30566700,0
IBE.MC,D,20091001,000000,6.70,6.75,6.55,6.57,30222300,0
IBE.MC,D,20091002,000000,6.50,6.54,6.44,6.47,31352800,0
IBE.MC,D,20091005,000000,6.49,6.54,6.43,6.51,30396300,0
IBE.MC,D,20091006,000000,6.51,6.64,6.51,6.62,31728800,0
IBE.MC,D,20091007,000000,6.63,6.67,6.59,6.62,23198300,0
IBE.MC,D,20091008,000000,6.66,6.74,6.57,6.63,25488500,0
IBE.MC,D,20091009,000000,6.62,6.62,6.50,6.54,29492900,0
IBE.MC,D,20091012,000000,6.57,6.57,6.49,6.50,22812200,0
IBE.MC,D,20091013,000000,6.47,6.48,6.34,6.38,32991900,0
IBE.MC,D,20091014,000000,6.39,6.45,6.32,6.37,52038400,0
IBE.MC,D,20091015,000000,6.38,6.39,6.27,6.32,46943500,0
IBE.MC,D,20091016,000000,6.30,6.36,6.16,6.24,47565300,0
IBE.MC,D,20091019,000000,6.26,6.35,6.24,6.32,24756700,0
IBE.MC,D,20091020,000000,6.32,6.34,6.26,6.32,21881200,0
IBE.MC,D,20091021,000000,6.32,6.36,6.23,6.34,28036000,0
IBE.MC,D,20091022,000000,6.26,6.38,6.25,6.35,32985200,0
IBE.MC,D,20091023,000000,6.40,6.42,6.26,6.27,28637100,0
IBE.MC,D,20091026,000000,6.30,6.34,6.20,6.24,21592100,0
IBE.MC,D,20091027,000000,6.22,6.29,6.20,6.23,24936400,0
IBE.MC,D,20091028,000000,6.23,6.26,6.18,6.20,24856800,0
IBE.MC,D,20091029,000000,6.18,6.31,6.14,6.28,32880100,0
IBE.MC,D,20091030,000000,6.34,6.34,6.14,6.18,34426900,0
IBE.MC,D,20091102,000000,6.16,6.25,6.14,6.19,22777200,0
IBE.MC,D,20091103,000000,6.13,6.16,6.08,6.12,25528900,0
IBE.MC,D,20091104,000000,6.15,6.16,6.11,6.14,19061200,0
IBE.MC,D,20091105,000000,6.10,6.26,6.08,6.22,26134000,0
IBE.MC,D,20091106,000000,6.19,6.27,6.17,6.23,25459000,0
IBE.MC,D,20091109,000000,6.28,6.34,6.26,6.33,23023100,0
IBE.MC,D,20091110,000000,6.34,6.40,6.32,6.38,28405500,0
IBE.MC,D,20091111,000000,6.43,6.45,6.39,6.40,22310800,0
IBE.MC,D,20091113,000000,6.40,6.43,6.34,6.40,24083400,0
IBE.MC,D,20091116,000000,6.45,6.47,6.41,6.45,23210600,0
IBE.MC,D,20091117,000000,6.47,6.50,6.44,6.47,27245300,0
IBE.MC,D,20091118,000000,6.50,6.54,6.47,6.52,24237700,0
IBE.MC,D,20091119,000000,6.51,6.53,6.41,6.41,33400500,0
IBE.MC,D,20091120,000000,6.47,6.50,6.37,6.38,38343900,0
IBE.MC,D,20091123,000000,6.43,6.45,6.39,6.43,22030200,0
IBE.MC,D,20091124,000000,6.39,6.49,6.38,6.45,19422600,0
IBE.MC,D,20091125,000000,6.49,6.51,6.44,6.47,18508600,0
IBE.MC,D,20091126,000000,6.47,6.47,6.32,6.35,23308100,0
IBE.MC,D,20091127,000000,6.26,6.42,6.26,6.38,26844600,0
IBE.MC,D,20091130,000000,6.43,6.44,6.30,6.32,25546500,0
IBE.MC,D,20091201,000000,6.36,6.44,6.35,6.42,24506500,0
IBE.MC,D,20091202,000000,6.43,6.47,6.40,6.43,28312800,0
IBE.MC,D,20091204,000000,6.45,6.55,6.42,6.50,32180200,0
IBE.MC,D,20091207,000000,6.53,6.57,6.48,6.53,25607300,0
IBE.MC,D,20091209,000000,6.43,6.47,6.33,6.36,31459900,0
IBE.MC,D,20091211,000000,6.38,6.45,6.36,6.41,26261900,0
IBE.MC,D,20091214,000000,6.45,6.50,6.43,6.46,19905100,0
IBE.MC,D,20091215,000000,6.49,6.49,6.42,6.49,25963600,0
IBE.MC,D,20091216,000000,6.50,6.61,6.50,6.59,32615400,0
IBE.MC,D,20091217,000000,6.51,6.57,6.47,6.50,36137300,0
IBE.MC,D,20091218,000000,6.53,6.59,6.48,6.50,47763700,0
IBE.MC,D,20091221,000000,6.56,6.64,6.51,6.64,29223400,0
IBE.MC,D,20091222,000000,6.64,6.74,6.64,6.69,22612600,0
IBE.MC,D,20091223,000000,6.73,6.78,6.72,6.75,21051700,0
IBE.MC,D,20091228,000000,6.84,6.86,6.82,6.82,19589700,0
IBE.MC,D,20091229,000000,6.86,6.89,6.83,6.83,21025300,0
IBE.MC,D,20091230,000000,6.74,6.74,6.66,6.67,18838000,0
IBE.MC,D,20100104,000000,6.70,6.74,6.67,6.73,27638000,0
IBE.MC,D,20100105,000000,6.73,6.76,6.71,6.74,49771700,0
IBE.MC,D,20100106,000000,6.75,6.76,6.69,6.73,14400200,0
IBE.MC,D,20100107,000000,6.70,6.71,6.65,6.69,31801500,0
IBE.MC,D,20100108,000000,6.72,6.72,6.62,6.68,20460500,0
IBE.MC,D,20100111,000000,6.73,6.78,6.66,6.68,25372100,0
IBE.MC,D,20100112,000000,6.70,6.73,6.63,6.68,19591500,0
IBE.MC,D,20100113,000000,6.67,6.72,6.65,6.68,15496800,0
IBE.MC,D,20100114,000000,6.72,6.72,6.66,6.67,17104400,0
IBE.MC,D,20100115,000000,6.70,6.72,6.57,6.58,23554600,0
IBE.MC,D,20100118,000000,6.59,6.61,6.55,6.61,10640400,0
IBE.MC,D,20100119,000000,6.61,6.68,6.56,6.65,24103800,0
IBE.MC,D,20100120,000000,6.66,6.67,6.49,6.50,27399600,0
IBE.MC,D,20100121,000000,6.53,6.56,6.40,6.41,28128200,0
IBE.MC,D,20100122,000000,6.38,6.44,6.31,6.35,27963400,0
IBE.MC,D,20100125,000000,6.32,6.34,6.26,6.28,23570800,0
IBE.MC,D,20100126,000000,6.25,6.35,6.22,6.35,25554700,0
IBE.MC,D,20100127,000000,6.29,6.30,6.21,6.26,27244400,0
IBE.MC,D,20100128,000000,6.29,6.30,6.14,6.15,29204500,0
IBE.MC,D,20100129,000000,6.18,6.25,6.14,6.18,20186000,0
IBE.MC,D,20100201,000000,6.14,6.24,6.14,6.20,18602500,0
IBE.MC,D,20100202,000000,6.21,6.28,6.17,6.25,18716700,0
IBE.MC,D,20100203,000000,6.25,6.28,6.17,6.19,22520500,0
IBE.MC,D,20100204,000000,6.20,6.20,5.87,5.90,68543200,0
IBE.MC,D,20100205,000000,5.85,5.89,5.74,5.84,64274100,0
IBE.MC,D,20100208,000000,5.78,5.88,5.75,5.85,40491400,0
IBE.MC,D,20100209,000000,5.81,5.86,5.76,5.84,30955900,0
IBE.MC,D,20100210,000000,5.81,5.94,5.80,5.89,37112000,0
IBE.MC,D,20100211,000000,5.90,5.91,5.75,5.81,33511000,0
IBE.MC,D,20100212,000000,5.88,5.88,5.78,5.81,17176700,0
IBE.MC,D,20100215,000000,5.86,5.88,5.81,5.83,10579600,0
IBE.MC,D,20100216,000000,5.88,5.92,5.81,5.89,14345700,0
IBE.MC,D,20100217,000000,5.93,6.01,5.93,5.96,25952400,0
IBE.MC,D,20100218,000000,5.96,6.02,5.91,6.00,23108800,0
IBE.MC,D,20100219,000000,5.94,6.06,5.91,6.06,31642100,0
IBE.MC,D,20100222,000000,6.12,6.14,6.00,6.02,18589300,0
IBE.MC,D,20100223,000000,6.03,6.06,5.88,5.90,22410800,0
IBE.MC,D,20100224,000000,5.91,5.95,5.82,5.90,23059300,0
IBE.MC,D,20100225,000000,5.89,5.93,5.77,5.81,23705800,0
IBE.MC,D,20100226,000000,5.84,5.93,5.81,5.91,22068000,0
IBE.MC,D,20100301,000000,5.96,6.03,5.89,5.95,17911100,0
IBE.MC,D,20100302,000000,6.01,6.03,5.93,6.00,17923200,0
IBE.MC,D,20100303,000000,5.99,6.05,5.94,6.04,18192000,0
IBE.MC,D,20100304,000000,6.01,6.10,5.98,6.07,23434700,0
IBE.MC,D,20100305,000000,6.05,6.19,6.03,6.18,25789200,0
IBE.MC,D,20100308,000000,6.20,6.24,6.18,6.22,16747300,0
IBE.MC,D,20100309,000000,6.25,6.25,6.15,6.19,18996300,0
IBE.MC,D,20100310,000000,6.20,6.26,6.16,6.24,18983100,0
IBE.MC,D,20100311,000000,6.25,6.29,6.22,6.26,20363300,0
IBE.MC,D,20100312,000000,6.29,6.34,6.25,6.27,16684800,0
IBE.MC,D,20100315,000000,6.30,6.30,6.23,6.23,17287700,0
IBE.MC,D,20100316,000000,6.28,6.30,6.21,6.27,15751100,0
IBE.MC,D,20100317,000000,6.29,6.34,6.26,6.31,15803700,0
IBE.MC,D,20100318,000000,6.30,6.33,6.26,6.28,18135700,0
IBE.MC,D,20100319,000000,6.33,6.33,6.22,6.26,29586900,0
IBE.MC,D,20100322,000000,6.26,6.27,6.12,6.20,21508100,0
IBE.MC,D,20100323,000000,6.22,6.32,6.21,6.29,57039200,0
IBE.MC,D,20100324,000000,6.27,6.30,6.16,6.21,26654000,0
IBE.MC,D,20100325,000000,6.25,6.35,6.21,6.33,27833300,0
IBE.MC,D,20100326,000000,6.31,6.35,6.27,6.30,18223000,0
IBE.MC,D,20100329,000000,6.31,6.35,6.30,6.33,18334800,0
IBE.MC,D,20100330,000000,6.35,6.39,6.32,6.32,16940800,0
IBE.MC,D,20100331,000000,6.31,6.35,6.22,6.28,22972300,0
IBE.MC,D,20100401,000000,6.31,6.34,6.26,6.34,18495100,0
IBE.MC,D,20100406,000000,6.37,6.39,6.26,6.34,17647500,0
IBE.MC,D,20100407,000000,6.32,6.40,6.32,6.36,15465300,0
IBE.MC,D,20100408,000000,6.31,6.35,6.25,6.30,19002700,0
IBE.MC,D,20100409,000000,6.33,6.48,6.31,6.47,33859200,0
IBE.MC,D,20100412,000000,6.50,6.53,6.44,6.47,19899800,0
IBE.MC,D,20100413,000000,6.45,6.50,6.41,6.47,18594200,0
IBE.MC,D,20100414,000000,6.48,6.52,6.45,6.47,15031100,0
IBE.MC,D,20100415,000000,6.51,6.55,6.46,6.51,28935500,0
IBE.MC,D,20100416,000000,6.47,6.58,6.42,6.44,37344600,0
IBE.MC,D,20100419,000000,6.39,6.45,6.38,6.43,18141400,0
IBE.MC,D,20100420,000000,6.46,6.51,6.39,6.49,20256100,0
IBE.MC,D,20100421,000000,6.50,6.50,6.35,6.38,26708500,0
IBE.MC,D,20100422,000000,6.35,6.39,6.25,6.29,27742800,0
IBE.MC,D,20100423,000000,6.25,6.35,6.23,6.30,21394800,0
IBE.MC,D,20100426,000000,6.35,6.37,6.22,6.28,25419000,0
IBE.MC,D,20100427,000000,6.24,6.28,6.00,6.03,37465300,0
IBE.MC,D,20100428,000000,6.00,6.03,5.82,5.85,51007900,0
IBE.MC,D,20100429,000000,5.88,5.99,5.84,5.95,36081700,0
IBE.MC,D,20100430,000000,5.90,6.01,5.90,5.99,30380500,0
IBE.MC,D,20100503,000000,5.99,6.02,5.89,5.98,13916900,0
IBE.MC,D,20100504,000000,5.94,5.98,5.57,5.62,76719700,0
IBE.MC,D,20100505,000000,5.65,5.69,5.46,5.48,52071700,0
IBE.MC,D,20100506,000000,5.43,5.60,5.30,5.35,46649300,0
IBE.MC,D,20100507,000000,5.29,5.51,5.03,5.10,58748900,0
IBE.MC,D,20100510,000000,5.54,5.83,5.45,5.83,77372000,0
